Is_Response,Has_WebLink,Email_Length,Hyphen_Count,Pound_Count,At_Count,Exclamation_Count,Question_Count,Period_Count,Exclamation_Percentage,Question_Percentage,Period_Percentage,Hyphen_Percentage,Pound_Percentage,At_Percentage,Capitalization_Percent,Safe_Email
False,True,3567,33,3,6,1,5,56,0.02803476310625175,0.14017381553125877,1.569946733950098,0.9251471825063078,0.08410428931875526,0.16820857863751051,5.011303692539562,1
False,False,150,0,0,0,7,0,0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,25.423728813559322,0
False,False,2188,7,0,0,0,1,42,0.0,0.04570383912248629,1.9195612431444242,0.31992687385740404,0.0,0.0,0.0,0
True,True,2327,6,0,1,6,0,21,0.2578427159432746,0.0,0.9024495058014611,0.2578427159432746,0.0,0.042973785990545764,0.0,1
False,True,371,4,0,0,1,0,3,0.2695417789757412,0.0,0.8086253369272237,1.0781671159029649,0.0,0.0,0.0,0
False,True,474,3,0,2,0,0,9,0.0,0.0,1.8987341772151898,0.6329113924050633,0.0,0.4219409282700422,6.70391061452514,1
False,True,705,3,1,0,0,0,10,0.0,0.0,1.4184397163120568,0.425531914893617,0.14184397163120568,0.0,7.635009310986965,1
True,False,1332,11,0,0,0,1,13,0.0,0.07507507507507508,0.975975975975976,0.8258258258258259,0.0,0.0,0.0,1
False,True,537,1,0,0,0,0,10,0.0,0.0,1.86219739292365,0.186219739292365,0.0,0.0,5.164319248826291,0
False,True,2645,5,0,0,1,2,29,0.03780718336483932,0.07561436672967864,1.0964083175803403,0.1890359168241966,0.0,0.0,2.2498803255146003,1
False,False,3250,14,1,0,15,2,41,0.46153846153846156,0.06153846153846154,1.2615384615384615,0.4307692307692308,0.03076923076923077,0.0,10.46337817638266,0
False,True,2207,64,0,4,1,4,37,0.045310376076121435,0.18124150430448574,1.676483914816493,2.899864068871772,0.0,0.18124150430448574,5.286343612334802,1
False,False,82,1,0,0,0,0,2,0.0,0.0,2.4390243902439024,1.2195121951219512,0.0,0.0,0.0,1
False,False,521,4,0,0,0,1,4,0.0,0.19193857965451055,0.7677543186180422,0.7677543186180422,0.0,0.0,0.0,0
False,True,3854,5,0,1,0,0,49,0.0,0.0,1.2714063310845873,0.12973533990659056,0.0,0.02594706798131811,0.0,1
False,False,2222,0,0,0,14,1,6,0.6300630063006301,0.045004500450045004,0.27002700270027,0.0,0.0,0.0,0.0,0
True,False,34,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
True,False,2579,88,0,13,0,3,19,0.0,0.11632415664986429,0.7367196587824738,3.4121752617293524,0.0,0.5040713454827452,0.0,1
False,True,1992,169,0,0,0,2,20,0.0,0.10040160642570281,1.0040160642570282,8.483935742971887,0.0,0.0,4.327301337529504,1
True,False,2377,3,0,2,2,1,25,0.08413967185527976,0.04206983592763988,1.051745898190997,0.12620950778291964,0.0,0.08413967185527976,0.0,1
False,False,3527,3,0,1,1,1,28,0.02835270768358378,0.02835270768358378,0.7938758151403459,0.08505812305075135,0.0,0.02835270768358378,0.0,0
False,True,1090,7,0,2,0,1,13,0.0,0.09174311926605505,1.1926605504587156,0.6422018348623854,0.0,0.1834862385321101,9.102564102564102,1
False,False,1029,4,0,0,0,1,14,0.0,0.09718172983479106,1.3605442176870748,0.38872691933916426,0.0,0.0,2.804878048780488,0
False,True,2133,66,0,1,1,2,29,0.04688232536333802,0.09376465072667604,1.3595874355368027,3.0942334739803092,0.0,0.04688232536333802,4.92676431424767,1
False,False,179,0,0,0,0,0,3,0.0,0.0,1.675977653631285,0.0,0.0,0.0,17.857142857142858,0
False,False,1211,3,0,0,0,0,20,0.0,0.0,1.6515276630883566,0.2477291494632535,0.0,0.0,7.427341227125941,1
False,True,544,6,0,0,0,0,11,0.0,0.0,2.0220588235294117,1.1029411764705883,0.0,0.0,4.156479217603912,1
False,True,877,131,0,1,0,3,21,0.0,0.34207525655644244,2.394526795895097,14.937286202964652,0.0,0.11402508551881414,5.244755244755245,0
True,False,1464,0,0,14,0,0,10,0.0,0.0,0.6830601092896175,0.0,0.0,0.9562841530054644,0.0,1
False,False,2728,10,0,1,0,0,24,0.0,0.0,0.8797653958944281,0.36656891495601174,0.0,0.036656891495601175,0.0,1
False,True,570,6,0,0,1,0,12,0.17543859649122806,0.0,2.1052631578947367,1.0526315789473684,0.0,0.0,4.030226700251889,0
False,False,42,0,0,0,1,0,0,2.380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0
False,False,86,0,0,0,0,0,2,0.0,0.0,2.3255813953488373,0.0,0.0,0.0,0.0,1
False,False,322,0,0,0,3,0,0,0.9316770186335404,0.0,0.0,0.0,0.0,0.0,0.0,0
False,True,299,3,0,0,0,0,8,0.0,0.0,2.6755852842809364,1.0033444816053512,0.0,0.0,8.81057268722467,1
False,False,780,50,0,2,0,3,9,0.0,0.38461538461538464,1.1538461538461537,6.410256410256411,0.0,0.2564102564102564,0.0,1
False,True,2774,45,0,0,0,0,22,0.0,0.0,0.7930785868781542,1.6222062004325883,0.0,0.0,8.049113233287859,0
False,False,745,0,0,0,2,1,7,0.2684563758389262,0.1342281879194631,0.9395973154362416,0.0,0.0,0.0,0.0,0
False,False,951,1,0,0,0,0,7,0.0,0.0,0.7360672975814931,0.10515247108307045,0.0,0.0,0.0,1
False,False,277,2,0,0,0,0,3,0.0,0.0,1.0830324909747293,0.7220216606498195,0.0,0.0,0.0,1
False,False,4039,10,0,0,4,5,29,0.09903441445902451,0.12379301807378064,0.7179995048279277,0.24758603614756128,0.0,0.0,0.0,1
False,False,298,1,0,0,3,0,4,1.0067114093959733,0.0,1.342281879194631,0.33557046979865773,0.0,0.0,0.0,1
False,True,644,0,0,0,0,0,9,0.0,0.0,1.3975155279503106,0.0,0.0,0.0,15.79925650557621,0
False,True,661,3,0,1,1,0,10,0.15128593040847202,0.0,1.51285930408472,0.45385779122541603,0.0,0.15128593040847202,0.0,1
False,False,862,9,0,0,0,0,9,0.0,0.0,1.0440835266821347,1.0440835266821347,0.0,0.0,2.4806201550387597,1
False,False,452,1,0,0,1,0,3,0.22123893805309736,0.0,0.6637168141592921,0.22123893805309736,0.0,0.0,0.0,0
True,False,3267,67,0,16,0,1,26,0.0,0.030609121518212427,0.7958371594735231,2.050811141720233,0.0,0.48974594429139884,0.0,1
False,False,237,1,0,0,0,0,4,0.0,0.0,1.6877637130801688,0.4219409282700422,0.0,0.0,0.0,1
False,False,1027,3,0,1,1,1,16,0.09737098344693282,0.09737098344693282,1.557935735150925,0.2921129503407984,0.0,0.09737098344693282,0.0,0
False,False,3237,3,0,1,1,1,26,0.030892801977139325,0.030892801977139325,0.8032128514056225,0.09267840593141798,0.0,0.030892801977139325,0.0,0
True,False,1417,7,0,1,0,0,11,0.0,0.0,0.776287932251235,0.4940014114326041,0.0,0.07057163020465773,0.0,1
False,True,4231,29,0,0,0,5,71,0.0,0.1181753722524226,1.678090285984401,0.6854171590640511,0.0,0.0,6.217457886676876,1
False,False,4302,99,0,7,0,0,24,0.0,0.0,0.5578800557880056,2.301255230125523,0.0,0.16271501627150162,0.0,1
False,True,349,7,0,1,0,0,3,0.0,0.0,0.8595988538681948,2.005730659025788,0.0,0.28653295128939826,8.936170212765958,1
False,True,261,4,0,0,0,0,3,0.0,0.0,1.1494252873563218,1.5325670498084292,0.0,0.0,4.411764705882353,1
False,True,1873,67,0,1,1,1,30,0.053390282968499736,0.053390282968499736,1.601708489054992,3.5771489588894823,0.0,0.053390282968499736,2.3023791250959325,1
False,False,46,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
False,False,52,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
True,False,1896,54,2,10,0,1,16,0.0,0.052742616033755275,0.8438818565400844,2.848101265822785,0.10548523206751055,0.5274261603375527,0.0,1
False,False,540,13,2,2,0,0,5,0.0,0.0,0.9259259259259259,2.4074074074074074,0.37037037037037035,0.37037037037037035,0.0,1
False,False,2399,1,0,0,0,0,13,0.0,0.0,0.5418924551896623,0.041684035014589414,0.0,0.0,0.0,1
False,True,844,1,1,0,1,0,10,0.11848341232227488,0.0,1.1848341232227488,0.11848341232227488,0.11848341232227488,0.0,5.4858934169279,1
False,False,8308,40,1,5,0,19,81,0.0,0.22869523350987,0.9749638902262879,0.4814636494944632,0.01203659123736158,0.0601829561868079,0.0,1
False,False,636,2,0,6,0,0,8,0.0,0.0,1.2578616352201257,0.31446540880503143,0.0,0.9433962264150944,0.0,0
False,False,839,50,0,2,0,0,1,0.0,0.0,0.11918951132300358,5.959475566150179,0.0,0.23837902264600716,0.0,1
True,False,564,11,0,0,0,0,4,0.0,0.0,0.7092198581560284,1.950354609929078,0.0,0.0,0.0,1
True,False,456,36,0,0,0,1,2,0.0,0.21929824561403508,0.43859649122807015,7.894736842105263,0.0,0.0,0.0,1
False,False,40,0,0,0,1,0,0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0
False,False,442,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
False,True,1231,15,0,2,3,0,23,0.2437043054427295,0.0,1.868399675060926,1.2185215272136474,0.0,0.16246953696181965,6.191950464396285,0
False,False,2210,58,0,16,0,0,8,0.0,0.0,0.36199095022624433,2.6244343891402715,0.0,0.7239819004524887,0.0,1
False,False,957,8,0,1,5,1,25,0.522466039707419,0.1044932079414838,2.6123301985370952,0.8359456635318704,0.0,0.1044932079414838,0.0,0
False,False,459,1,0,1,0,1,9,0.0,0.2178649237472767,1.9607843137254901,0.2178649237472767,0.0,0.2178649237472767,0.0,1
True,False,1201,7,0,0,0,2,5,0.0,0.16652789342214822,0.4163197335553705,0.5828476269775187,0.0,0.0,0.0,1
False,True,806,93,0,2,1,3,19,0.12406947890818859,0.37220843672456577,2.357320099255583,11.538461538461538,0.0,0.24813895781637718,3.8095238095238098,1
False,True,3190,2,0,1,3,1,39,0.09404388714733543,0.03134796238244514,1.2225705329153604,0.06269592476489028,0.0,0.03134796238244514,4.699322978892871,0
True,True,2230,23,0,3,4,0,37,0.17937219730941703,0.0,1.6591928251121075,1.031390134529148,0.0,0.13452914798206278,0.0,0
False,True,821,62,0,1,1,2,13,0.1218026796589525,0.243605359317905,1.5834348355663825,7.551766138855055,0.0,0.1218026796589525,6.088560885608856,1
False,True,1220,10,0,1,0,0,20,0.0,0.0,1.639344262295082,0.819672131147541,0.0,0.08196721311475409,0.0,1
False,False,2481,5,0,0,0,0,17,0.0,0.0,0.6852075775896815,0.2015316404675534,0.0,0.0,3.9979497693490518,1
True,False,759,0,0,1,0,1,6,0.0,0.13175230566534915,0.7905138339920948,0.0,0.0,0.13175230566534915,0.0,1
True,False,1383,14,0,8,0,1,5,0.0,0.07230657989877079,0.3615328994938539,1.0122921185827911,0.0,0.5784526391901663,0.0,1
False,False,1890,0,0,1,0,1,12,0.0,0.05291005291005291,0.6349206349206349,0.0,0.0,0.05291005291005291,0.0,0
False,True,1481,55,0,0,0,0,20,0.0,0.0,1.350438892640108,3.713706954760297,0.0,0.0,14.551907719609583,1
False,False,413,0,0,0,0,0,5,0.0,0.0,1.2106537530266344,0.0,0.0,0.0,0.0,1
False,False,574,3,0,2,0,0,10,0.0,0.0,1.7421602787456445,0.5226480836236934,0.0,0.34843205574912894,0.0,1
True,False,1872,28,0,7,0,0,29,0.0,0.0,1.5491452991452992,1.4957264957264957,0.0,0.37393162393162394,0.0,1
False,True,330,3,0,0,1,0,6,0.30303030303030304,0.0,1.8181818181818181,0.9090909090909091,0.0,0.0,2.2522522522522523,1
True,True,983,2,0,1,0,1,18,0.0,0.1017293997965412,1.8311291963377416,0.2034587995930824,0.0,0.1017293997965412,0.0,1
False,True,1949,4,0,2,0,0,27,0.0,0.0,1.3853258081067215,0.20523345305284763,0.0,0.10261672652642381,0.0,0
False,False,936,0,0,0,0,0,17,0.0,0.0,1.8162393162393162,0.0,0.0,0.0,0.0,0
False,False,1734,4,0,1,0,0,16,0.0,0.0,0.922722029988466,0.2306805074971165,0.0,0.05767012687427912,0.0,1
True,False,690,0,0,3,1,0,7,0.14492753623188406,0.0,1.0144927536231885,0.0,0.0,0.43478260869565216,0.0,1
False,False,1153,10,0,2,0,0,10,0.0,0.0,0.8673026886383348,0.8673026886383348,0.0,0.17346053772766695,0.0,1
False,False,379,10,0,0,0,0,3,0.0,0.0,0.7915567282321899,2.638522427440633,0.0,0.0,0.0,1
False,True,1113,3,0,1,0,0,14,0.0,0.0,1.2578616352201257,0.2695417789757412,0.0,0.08984725965858041,4.929577464788732,1
False,False,232,1,0,1,0,0,2,0.0,0.0,0.8620689655172413,0.43103448275862066,0.0,0.43103448275862066,0.0,1
False,False,67,1,0,0,0,0,1,0.0,0.0,1.492537313432836,1.492537313432836,0.0,0.0,0.0,1
False,False,1534,7,0,0,3,0,12,0.19556714471968709,0.0,0.7822685788787483,0.45632333767926986,0.0,0.0,3.683241252302026,1
False,True,229,0,0,0,1,1,6,0.4366812227074236,0.4366812227074236,2.6200873362445414,0.0,0.0,0.0,0.0,0
False,False,2017,162,0,1,0,0,15,0.0,0.0,0.7436787307882995,8.031730292513634,0.0,0.0495785820525533,0.0,1
False,False,1102,7,0,0,2,2,24,0.18148820326678766,0.18148820326678766,2.1778584392014517,0.6352087114337568,0.0,0.0,0.0,0
False,False,1425,6,0,0,10,0,6,0.7017543859649122,0.0,0.42105263157894735,0.42105263157894735,0.0,0.0,32.8544061302682,0
False,True,416,1,0,1,0,29,4,0.0,6.971153846153846,0.9615384615384616,0.2403846153846154,0.0,0.2403846153846154,0.0,1
True,False,657,10,0,0,1,0,3,0.15220700152207,0.0,0.45662100456621,1.5220700152207,0.0,0.0,0.0,1
False,False,590,1,0,0,0,0,8,0.0,0.0,1.3559322033898304,0.1694915254237288,0.0,0.0,0.0,0
False,False,1256,5,0,1,0,0,8,0.0,0.0,0.6369426751592356,0.3980891719745223,0.0,0.07961783439490445,0.0,1
False,False,521,4,0,0,0,1,4,0.0,0.19193857965451055,0.7677543186180422,0.7677543186180422,0.0,0.0,0.0,0
False,True,150,3,0,0,0,0,5,0.0,0.0,3.3333333333333335,2.0,0.0,0.0,10.185185185185185,1
False,False,7926,153,0,12,3,1,93,0.03785011355034065,0.012616704516780217,1.1733535200605603,1.9303557910673732,0.0,0.1514004542013626,0.0,1
True,False,1115,14,0,0,0,0,12,0.0,0.0,1.0762331838565022,1.2556053811659194,0.0,0.0,0.0,1
False,False,644,23,0,0,0,0,5,0.0,0.0,0.7763975155279503,3.5714285714285716,0.0,0.0,0.0,0
False,True,1674,0,0,1,1,3,34,0.05973715651135006,0.17921146953405018,2.031063321385902,0.0,0.0,0.05973715651135006,3.571428571428571,0
False,False,889,11,0,0,0,0,8,0.0,0.0,0.8998875140607424,1.2373453318335208,0.0,0.0,0.0,1
False,True,1586,2,0,2,0,2,23,0.0,0.12610340479192939,1.450189155107188,0.12610340479192939,0.0,0.12610340479192939,3.322528363047002,1
False,False,1214,2,0,0,1,2,14,0.08237232289950576,0.16474464579901152,1.1532125205930808,0.16474464579901152,0.0,0.0,3.3578174186778593,1
False,False,1981,2,4,0,5,0,26,0.2523977788995457,0.0,1.3124684502776376,0.10095911155981828,0.20191822311963656,0.0,0.0,0
False,False,731,1,0,0,1,10,6,0.13679890560875513,1.3679890560875514,0.8207934336525308,0.13679890560875513,0.0,0.0,0.0,1
False,False,912,23,0,1,19,2,46,2.0833333333333335,0.21929824561403508,5.043859649122807,2.5219298245614037,0.0,0.10964912280701754,0.0,0
True,False,1201,0,0,6,0,1,14,0.0,0.08326394671107411,1.1656952539550374,0.0,0.0,0.4995836802664446,0.0,1
False,True,451,8,0,2,1,0,11,0.22172949002217296,0.0,2.4390243902439024,1.7738359201773837,0.0,0.4434589800443459,3.9886039886039883,1
False,False,454,6,0,1,0,0,12,0.0,0.0,2.643171806167401,1.3215859030837005,0.0,0.22026431718061673,0.0,0
False,False,350,52,0,1,0,0,3,0.0,0.0,0.8571428571428571,14.857142857142858,0.0,0.2857142857142857,0.0,1
False,False,186,2,0,0,0,0,4,0.0,0.0,2.150537634408602,1.075268817204301,0.0,0.0,22.22222222222222,0
False,False,1215,1,0,0,0,1,9,0.0,0.0823045267489712,0.7407407407407407,0.0823045267489712,0.0,0.0,0.0,0
False,False,1070,5,0,0,0,0,8,0.0,0.0,0.7476635514018691,0.4672897196261682,0.0,0.0,0.0,0
True,False,717,1,0,1,2,0,11,0.2789400278940028,0.0,1.5341701534170153,0.1394700139470014,0.0,0.1394700139470014,0.0,1
False,False,516,1,0,0,3,0,7,0.5813953488372093,0.0,1.3565891472868217,0.1937984496124031,0.0,0.0,0.0,0
False,False,2190,8,0,0,0,0,42,0.0,0.0,1.917808219178082,0.365296803652968,0.0,0.0,0.0,0
False,False,3580,7,0,2,54,2,12,1.5083798882681565,0.055865921787709494,0.33519553072625696,0.19553072625698323,0.0,0.055865921787709494,11.240934730056406,0
False,True,2876,39,0,1,3,5,40,0.1043115438108484,0.17385257301808066,1.3908205841446453,1.3560500695410291,0.0,0.03477051460361613,16.081330868761555,1
True,False,1060,6,0,4,0,1,7,0.0,0.09433962264150944,0.660377358490566,0.5660377358490566,0.0,0.37735849056603776,0.0,1
False,False,456,1,0,1,0,0,4,0.0,0.0,0.8771929824561403,0.21929824561403508,0.0,0.21929824561403508,0.0,1
False,True,1006,3,1,2,1,1,18,0.09940357852882704,0.09940357852882704,1.7892644135188867,0.2982107355864811,0.09940357852882704,0.1988071570576541,4.424778761061947,1
False,True,1086,14,0,6,1,1,23,0.09208103130755065,0.09208103130755065,2.117863720073665,1.289134438305709,0.0,0.5524861878453039,6.455542021924482,1
False,False,248,1,0,0,2,1,3,0.8064516129032258,0.4032258064516129,1.2096774193548387,0.4032258064516129,0.0,0.0,0.0,0
False,False,770,1,0,0,0,0,18,0.0,0.0,2.3376623376623376,0.12987012987012986,0.0,0.0,0.0,0
True,False,2482,26,0,3,3,0,25,0.12087026591458501,0.0,1.0072522159548751,1.04754230459307,0.0,0.12087026591458501,0.0,1
False,False,339,0,0,0,1,1,5,0.2949852507374631,0.2949852507374631,1.4749262536873156,0.0,0.0,0.0,0.0,0
True,False,2248,26,0,2,0,3,32,0.0,0.13345195729537365,1.4234875444839858,1.1565836298932384,0.0,0.08896797153024912,0.0,1
False,True,879,5,1,1,0,0,14,0.0,0.0,1.5927189988623436,0.5688282138794084,0.11376564277588168,0.11376564277588168,3.2457496136012365,1
False,True,294,3,0,0,0,0,8,0.0,0.0,2.7210884353741496,1.0204081632653061,0.0,0.0,5.357142857142857,1
False,False,2565,3,0,0,0,0,13,0.0,0.0,0.50682261208577,0.11695906432748537,0.0,0.0,0.0,1
False,False,697,49,0,2,0,0,7,0.0,0.0,1.0043041606886658,7.03012912482066,0.0,0.28694404591104733,0.0,1
False,False,658,1,0,0,0,0,6,0.0,0.0,0.9118541033434651,0.1519756838905775,0.0,0.0,0.0,1
False,False,1170,5,0,0,0,1,18,0.0,0.08547008547008547,1.5384615384615385,0.42735042735042733,0.0,0.0,0.0,0
True,False,248,1,0,0,0,0,2,0.0,0.0,0.8064516129032258,0.4032258064516129,0.0,0.0,0.0,1
False,False,777,1,0,0,0,0,6,0.0,0.0,0.7722007722007722,0.1287001287001287,0.0,0.0,0.0,1
False,True,10895,95,29,1,4,6,103,0.036714089031665904,0.05507113354749885,0.945387792565397,0.8719596145020652,0.26617714547957777,0.009178522257916476,13.748208313425705,1
False,False,1759,49,0,3,0,0,14,0.0,0.0,0.7959067652075043,2.785673678226265,0.0,0.17055144968732233,0.0,1
False,False,217,1,0,0,0,0,3,0.0,0.0,1.3824884792626728,0.4608294930875576,0.0,0.0,0.0,1
False,True,30937,945,0,1,0,19,193,0.0,0.06141513398196335,0.6238484662378382,3.0545948217344927,0.0,0.003232375472734913,0.0,1
True,True,5490,142,1,5,0,1,77,0.0,0.018214936247723135,1.4025500910746813,2.586520947176685,0.018214936247723135,0.09107468123861566,0.0,1
False,False,2977,8,0,0,15,0,15,0.5038629492777964,0.0,0.5038629492777964,0.26872690628149143,0.0,0.0,0.0,0
False,False,461,0,0,1,1,0,10,0.21691973969631237,0.0,2.1691973969631237,0.0,0.0,0.21691973969631237,0.0,0
False,False,247,0,1,0,0,0,5,0.0,0.0,2.0242914979757085,0.0,0.4048582995951417,0.0,0.0,0
False,False,335,2,0,0,0,1,2,0.0,0.29850746268656714,0.5970149253731343,0.5970149253731343,0.0,0.0,0.0,1
True,True,18755,90,0,1,1,3,145,0.005331911490269262,0.015995734470807786,0.773127166089043,0.4798720341242335,0.0,0.005331911490269262,0.0,1
False,False,196,0,0,0,0,0,2,0.0,0.0,1.0204081632653061,0.0,0.0,0.0,0.0,0
False,True,800,1,0,1,33,0,7,4.125,0.0,0.875,0.125,0.0,0.125,0.0,0
False,False,406,6,0,3,1,1,4,0.24630541871921183,0.24630541871921183,0.9852216748768473,1.477832512315271,0.0,0.7389162561576355,0.0,0
False,False,200,1,0,0,0,0,4,0.0,0.0,2.0,0.5,0.0,0.0,6.622516556291391,1
False,False,487,1,0,0,0,0,6,0.0,0.0,1.2320328542094456,0.2053388090349076,0.0,0.0,0.0,1
False,False,567,10,0,0,1,0,7,0.1763668430335097,0.0,1.2345679012345678,1.763668430335097,0.0,0.0,0.0,0
False,False,1574,61,3,3,0,5,14,0.0,0.3176620076238882,0.8894536213468869,3.875476493011436,0.1905972045743329,0.1905972045743329,0.0,1
True,False,7952,27,0,2,2,1,52,0.025150905432595575,0.012575452716297788,0.6539235412474849,0.3395372233400402,0.0,0.025150905432595575,0.0,1
False,False,329,167,0,0,0,0,0,0.0,0.0,0.0,50.75987841945289,0.0,0.0,11.578947368421053,0
False,True,2815,70,0,3,7,0,14,0.24866785079928952,0.0,0.49733570159857904,2.4866785079928952,0.0,0.10657193605683836,9.45054945054945,0
True,False,3114,162,20,3,22,8,62,0.7064868336544637,0.25690430314707774,1.9910083493898523,5.202312138728324,0.6422607578676943,0.09633911368015415,0.0,0
False,False,1464,13,0,1,0,1,12,0.0,0.06830601092896176,0.819672131147541,0.8879781420765027,0.0,0.06830601092896176,4.9275362318840585,0
False,False,1219,12,0,0,0,0,16,0.0,0.0,1.3125512715340444,0.9844134536505332,0.0,0.0,0.0,1
False,False,1746,0,0,0,0,1,70,0.0,0.0572737686139748,4.009163802978236,0.0,0.0,0.0,0.0,0
False,True,3351,8,0,3,0,1,30,0.0,0.029841838257236644,0.8952551477170994,0.23873470605789315,0.0,0.08952551477170993,5.461538461538462,1
False,False,668,4,0,2,0,1,3,0.0,0.1497005988023952,0.4491017964071856,0.5988023952095808,0.0,0.2994011976047904,0.0,1
False,False,4989,28,0,2,4,1,98,0.08017638805371818,0.020044097013429546,1.9643215073160953,0.5612347163760273,0.0,0.04008819402685909,10.067814293166407,1
False,False,392,0,0,0,0,0,1,0.0,0.0,0.25510204081632654,0.0,0.0,0.0,0.0,0
False,False,1541,2,0,0,0,0,12,0.0,0.0,0.7787151200519143,0.12978585334198572,0.0,0.0,0.0,1
False,False,4534,7,0,3,0,0,53,0.0,0.0,1.1689457432730481,0.15438906043228937,0.0,0.06616674018526687,0.0,1
False,True,1971,81,2,0,4,1,34,0.20294266869609334,0.050735667174023336,1.7250126839167934,4.109589041095891,0.10147133434804667,0.0,0.0,0
False,False,283,2,0,0,0,0,3,0.0,0.0,1.0600706713780919,0.7067137809187279,0.0,0.0,0.0,1
False,True,1245,1,0,0,0,0,15,0.0,0.0,1.2048192771084338,0.08032128514056225,0.0,0.0,3.5218783351120595,1
False,False,562,7,0,1,0,0,16,0.0,0.0,2.8469750889679717,1.2455516014234875,0.0,0.17793594306049823,0.0,0
False,False,497,0,0,0,0,0,3,0.0,0.0,0.6036217303822937,0.0,0.0,0.0,0.0,1
False,True,1676,37,0,4,0,1,30,0.0,0.059665871121718374,1.7899761336515514,2.20763723150358,0.0,0.2386634844868735,15.331807780320366,1
False,False,6294,10,0,0,0,1,52,0.0,0.01588814744200826,0.8261836669844296,0.15888147442008263,0.0,0.0,0.0,0
False,False,414,1,0,0,0,0,4,0.0,0.0,0.966183574879227,0.24154589371980675,0.0,0.0,0.0,1
False,False,204,0,0,0,2,0,1,0.9803921568627451,0.0,0.49019607843137253,0.0,0.0,0.0,0.0,1
False,False,98,1,0,0,0,0,0,0.0,0.0,0.0,1.0204081632653061,0.0,0.0,26.582278481012654,0
True,False,1335,50,0,2,0,0,12,0.0,0.0,0.898876404494382,3.745318352059925,0.0,0.149812734082397,0.0,1
True,False,3133,6,0,3,3,0,15,0.09575486753909991,0.0,0.47877433769549954,0.19150973507819982,0.0,0.09575486753909991,0.0,0
False,False,1998,3,0,0,0,0,16,0.0,0.0,0.8008008008008008,0.15015015015015015,0.0,0.0,0.0,1
True,False,2655,12,0,19,0,2,40,0.0,0.07532956685499058,1.5065913370998116,0.4519774011299435,0.0,0.7156308851224106,0.0,1
False,False,1396,36,0,0,9,3,25,0.6446991404011462,0.2148997134670487,1.7908309455587392,2.5787965616045847,0.0,0.0,25.816023738872403,0
False,False,4268,22,0,2,2,0,92,0.046860356138706656,0.0,2.1555763823805063,0.5154639175257731,0.0,0.046860356138706656,0.0,0
False,True,765,89,0,2,0,1,14,0.0,0.13071895424836602,1.8300653594771241,11.633986928104575,0.0,0.26143790849673204,3.9840637450199203,1
False,False,403,0,0,0,0,0,5,0.0,0.0,1.2406947890818858,0.0,0.0,0.0,0.0,1
False,False,1783,102,0,4,0,1,21,0.0,0.056085249579360626,1.1777902411665733,5.720695457094784,0.0,0.2243409983174425,0.0,1
False,False,3601,4,1,3,0,0,28,0.0,0.0,0.7775617883921133,0.11108025548458761,0.027770063871146902,0.0833101916134407,2.5742574257425743,0
False,False,849,1,2,0,2,1,9,0.23557126030624265,0.11778563015312132,1.0600706713780919,0.11778563015312132,0.23557126030624265,0.0,0.0,0
False,False,138,0,0,0,0,0,3,0.0,0.0,2.1739130434782608,0.0,0.0,0.0,0.0,0
True,False,988,6,0,1,0,1,19,0.0,0.10121457489878542,1.9230769230769231,0.6072874493927125,0.0,0.10121457489878542,0.0,1
False,False,521,4,0,0,0,1,4,0.0,0.19193857965451055,0.7677543186180422,0.7677543186180422,0.0,0.0,0.0,0
True,True,1046,12,0,1,0,1,9,0.0,0.09560229445506692,0.8604206500956023,1.147227533460803,0.0,0.09560229445506692,0.0,1
False,False,1267,10,0,0,0,0,6,0.0,0.0,0.47355958958168903,0.7892659826361483,0.0,0.0,0.0,1
False,False,52230,199,0,8,0,18,569,0.0,0.03446295232624928,1.0894122152019912,0.3810070840513115,0.0,0.015316867700555237,0.0,1
False,False,62,0,0,0,0,0,2,0.0,0.0,3.225806451612903,0.0,0.0,0.0,0.0,0
False,False,210,0,0,0,1,0,0,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0
True,False,1835,22,0,2,1,2,11,0.05449591280653951,0.10899182561307902,0.5994550408719346,1.1989100817438691,0.0,0.10899182561307902,0.0,1
False,False,1263,2,0,0,1,0,10,0.0791765637371338,0.0,0.7917656373713381,0.1583531274742676,0.0,0.0,7.851690294438386,0
False,True,249,4,0,0,0,0,3,0.0,0.0,1.2048192771084338,1.606425702811245,0.0,0.0,6.315789473684211,1
False,False,83,1,0,0,0,0,2,0.0,0.0,2.4096385542168677,1.2048192771084338,0.0,0.0,0.0,1
False,True,1936,13,0,26,0,47,38,0.0,2.427685950413223,1.962809917355372,0.6714876033057852,0.0,1.3429752066115703,0.0,0
True,True,1085,7,0,0,0,0,24,0.0,0.0,2.2119815668202767,0.6451612903225806,0.0,0.0,0.0,0
False,False,1028,4,0,0,0,0,6,0.0,0.0,0.5836575875486382,0.38910505836575876,0.0,0.0,0.0,0
